Time: 2026-05-14 11:13:16
Log Dir: logs/2026-05-14_11-13-16/GeFL_GAN_DDPM
================================================================================

==============================        Args        ==============================
  exp_timestamp: None
  exp_conf: ./configs/het-iid-exp.yaml
  device: cuda:1
  seed: 15698
  algorithm: GeFL_GAN_DDPM
  num_new_clients: 1
  num_train_mnist: 10
  num_train_emnist: 10
  num_train_fashionmnist: 0
  num_train_cifar10: 10
  num_train_cifar100: 0
  num_train_usps: 0
================================================================================
==============================    Exp Configs     ==============================
exp_name: model-heterogeneity
heterogeneous: true
dirichlet_alpha: 100
global_rounds: 30
local_epochs: 1
local_loss_fn: CrossEntropyLoss
local_optim: Adam
local_lr: 0.001
batch_size: 64
sample_frac: 1.0
test_interval: 1
metric_type: accuracy
global_feature_dim: 256
optim: Adam
optim_lr: 0.001
global_gen_epochs: 10
gen_noise_dim: 128
gen_optim: Adam
gen_optim_lr: 0.001
global_feat_gen_epochs: 10
feat_gen_noise_dim: 128
feat_gen_optim: Adam
feat_gen_optim_lr: 0.001
feat_gen_div_beta: 1.0
public_data_ratio: 0.05
start_mapping_epoch: 1
gen_observer_weight: 1.0
index_matching: class_name
aggregate_method: dataset_name
use_new_entropy_method: true
entropy_ratio: 0.85
global_model_epochs: 5
global_model_optim: Adam
global_model_optim_lr: 0.0001
global_samples_per_class: 64

================================================================================

==================================================
Start 30 rounds training by GeFL_GAN_DDPM
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 1 ---
Client 0 (MNIST) | Target Loss: 0.9830 | G Loss: 3.2714, D Loss: 0.2159 | DDPM Loss: 0.2102
Round 13 | Client 15 | Model: (MobileNetV2) | Acc: 84.14%
Round 13 | Client 16 | Model: (MobileNetV3) | Acc: 78.39%
Round 13 | Client 17 | Model: (LeNet) | Acc: 84.62%
Round 13 | Client 18 | Model: (AlexNet) | Acc: 83.05%
Round 13 | Client 19 | Model: (ShuffleNet) | Acc: 83.37%
Round 13 | Client 20 | Model: (SqueezeNet) | Acc: 82.54%
Round 13 | Client 22 | Model: (MLP) | Acc: 41.13%
Round 13 | Client 23 | Model: (CNN) | Acc: 53.96%
Round 13 | Client 24 | Model: (ResNet8) | Acc: 60.06%
Round 13 | Client 25 | Model: (ResNet18) | Acc: 58.16%
Round 13 | Client 26 | Model: (MobileNetV2) | Acc: 38.72%
Round 13 | Client 27 | Model: (MobileNetV3) | Acc: 43.13%
Round 13 | Client 28 | Model: (LeNet) | Acc: 47.74%
Round 13 | Client 29 | Model: (AlexNet) | Acc: 48.22%
Round 13 | Client 30 | Model: (ShuffleNet) | Acc: 34.43%
Round 13 | Client 31 | Model: (SqueezeNet) | Acc: 34.49%
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 14 ---
Client 0 (MNIST) | Target Loss: 0.0924 | G Loss: 2.1274, D Loss: 0.3686 | DDPM Loss: 0.0196
Client 1 (MNIST) | Target Loss: 0.0340 | G Loss: 2.7583, D Loss: 0.2574 | DDPM Loss: 0.0190
Client 2 (MNIST) | Target Loss: 0.0248 | G Loss: 2.8529, D Loss: 0.2202 | DDPM Loss: 0.0197
Client 3 (MNIST) | Target Loss: 0.0077 | G Loss: 2.6972, D Loss: 0.2403 | DDPM Loss: 0.0199
Client 4 (MNIST) | Target Loss: 0.1097 | G Loss: 2.5724, D Loss: 0.2688 | DDPM Loss: 0.0208
Client 5 (MNIST) | Target Loss: 0.3180 | G Loss: 2.1271, D Loss: 0.3769 | DDPM Loss: 0.0189
Client 6 (MNIST) | Target Loss: 0.0297 | G Loss: 2.4463, D Loss: 0.3064 | DDPM Loss: 0.0192
Client 7 (MNIST) | Target Loss: 0.0164 | G Loss: 2.1350, D Loss: 0.3696 | DDPM Loss: 0.0201
Client 8 (MNIST) | Target Loss: 0.8558 | G Loss: 2.8832, D Loss: 0.2385 | DDPM Loss: 0.0194
Client 9 (MNIST) | Target Loss: 0.0635 | G Loss: 2.3714, D Loss: 0.3100 | DDPM Loss: 0.0195
Client 11 (EMNIST) | Target Loss: 0.4147 | G Loss: 6.8574, D Loss: 0.0175 | DDPM Loss: 0.0126
Client 12 (EMNIST) | Target Loss: 0.3850 | G Loss: 6.3714, D Loss: 0.0609 | DDPM Loss: 0.0126
Client 13 (EMNIST) | Target Loss: 0.2670 | G Loss: 6.8929, D Loss: 0.0186 | DDPM Loss: 0.0127
Client 14 (EMNIST) | Target Loss: 0.2394 | G Loss: 4.9078, D Loss: 0.1123 | DDPM Loss: 0.0126
Client 15 (EMNIST) | Target Loss: 0.4147 | G Loss: 4.8473, D Loss: 0.1109 | DDPM Loss: 0.0126
Client 16 (EMNIST) | Target Loss: 0.5948 | G Loss: 7.0179, D Loss: 0.0106 | DDPM Loss: 0.0126
Client 17 (EMNIST) | Target Loss: 0.3465 | G Loss: 5.4202, D Loss: 0.0944 | DDPM Loss: 0.0126
Client 18 (EMNIST) | Target Loss: 0.2243 | G Loss: 5.8404, D Loss: 0.0645 | DDPM Loss: 0.0126
Client 19 (EMNIST) | Target Loss: 0.4217 | G Loss: 4.8515, D Loss: 0.1390 | DDPM Loss: 0.0125
Client 20 (EMNIST) | Target Loss: 0.4573 | G Loss: 5.4351, D Loss: 0.0873 | DDPM Loss: 0.0126
Client 22 (CIFAR10) | Target Loss: 0.5014 | G Loss: 1.8017, D Loss: 0.4730 | DDPM Loss: 0.0618
Client 23 (CIFAR10) | Target Loss: 0.9448 | G Loss: 1.9366, D Loss: 0.4619 | DDPM Loss: 0.0599
Client 24 (CIFAR10) | Target Loss: 0.4792 | G Loss: 1.9378, D Loss: 0.4585 | DDPM Loss: 0.0614
Client 25 (CIFAR10) | Target Loss: 0.5522 | G Loss: 1.9538, D Loss: 0.4766 | DDPM Loss: 0.0588
Client 26 (CIFAR10) | Target Loss: 1.0205 | G Loss: 1.9710, D Loss: 0.4538 | DDPM Loss: 0.0603
Client 27 (CIFAR10) | Target Loss: 1.3253 | G Loss: 1.9430, D Loss: 0.4589 | DDPM Loss: 0.0593
Client 28 (CIFAR10) | Target Loss: 1.1968 | G Loss: 1.8902, D Loss: 0.4546 | DDPM Loss: 0.0585
Client 29 (CIFAR10) | Target Loss: 0.7020 | G Loss: 1.9791, D Loss: 0.4559 | DDPM Loss: 0.0608
Client 30 (CIFAR10) | Target Loss: 1.2567 | G Loss: 1.9793, D Loss: 0.4681 | DDPM Loss: 0.0605
Client 31 (CIFAR10) | Target Loss: 1.4190 | G Loss: 1.9514, D Loss: 0.4635 | DDPM Loss: 0.0610
Round 14 | Client 0 | Model: (MLP) | Acc: 94.98%
Round 14 | Client 1 | Model: (CNN) | Acc: 73.98%
Round 14 | Client 2 | Model: (ResNet8) | Acc: 92.98%
Round 14 | Client 3 | Model: (ResNet18) | Acc: 98.98%
Round 14 | Client 4 | Model: (MobileNetV2) | Acc: 95.07%
Round 14 | Client 5 | Model: (MobileNetV3) | Acc: 85.17%
Round 14 | Client 6 | Model: (LeNet) | Acc: 98.14%
Round 14 | Client 7 | Model: (AlexNet) | Acc: 97.58%
Round 14 | Client 8 | Model: (ShuffleNet) | Acc: 65.03%
Round 14 | Client 9 | Model: (SqueezeNet) | Acc: 95.41%
Round 14 | Client 11 | Model: (MLP) | Acc: 79.88%
Round 14 | Client 12 | Model: (CNN) | Acc: 83.94%
Round 14 | Client 13 | Model: (ResNet8) | Acc: 85.40%
Round 14 | Client 14 | Model: (ResNet18) | Acc: 84.96%
Round 14 | Client 15 | Model: (MobileNetV2) | Acc: 83.59%
Round 14 | Client 16 | Model: (MobileNetV3) | Acc: 66.97%
Round 14 | Client 17 | Model: (LeNet) | Acc: 84.50%
Round 14 | Client 18 | Model: (AlexNet) | Acc: 83.61%
Round 14 | Client 19 | Model: (ShuffleNet) | Acc: 82.64%
Round 14 | Client 20 | Model: (SqueezeNet) | Acc: 82.57%
Round 14 | Client 22 | Model: (MLP) | Acc: 39.45%
Round 14 | Client 23 | Model: (CNN) | Acc: 55.60%
Round 14 | Client 24 | Model: (ResNet8) | Acc: 53.53%
Round 14 | Client 25 | Model: (ResNet18) | Acc: 55.94%
Round 14 | Client 26 | Model: (MobileNetV2) | Acc: 37.25%
Round 14 | Client 27 | Model: (MobileNetV3) | Acc: 42.60%
Round 14 | Client 28 | Model: (LeNet) | Acc: 48.95%
Round 14 | Client 29 | Model: (AlexNet) | Acc: 51.78%
Round 14 | Client 30 | Model: (ShuffleNet) | Acc: 36.51%
Round 14 | Client 31 | Model: (SqueezeNet) | Acc: 34.38%
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 15 ---
Client 0 (MNIST) | Target Loss: 0.0921 | G Loss: 2.5625, D Loss: 0.2967 | DDPM Loss: 0.0192
Client 1 (MNIST) | Target Loss: 0.0272 | G Loss: 2.1870, D Loss: 0.3611 | DDPM Loss: 0.0183
Client 2 (MNIST) | Target Loss: 0.0176 | G Loss: 2.7566, D Loss: 0.2390 | DDPM Loss: 0.0188
Client 3 (MNIST) | Target Loss: 0.0081 | G Loss: 2.4075, D Loss: 0.3264 | DDPM Loss: 0.0200
Client 4 (MNIST) | Target Loss: 0.1149 | G Loss: 2.4659, D Loss: 0.3195 | DDPM Loss: 0.0193
Client 5 (MNIST) | Target Loss: 0.3031 | G Loss: 2.8058, D Loss: 0.2315 | DDPM Loss: 0.0188
Client 6 (MNIST) | Target Loss: 0.0350 | G Loss: 2.3203, D Loss: 0.3541 | DDPM Loss: 0.0186
Client 7 (MNIST) | Target Loss: 0.0140 | G Loss: 3.0806, D Loss: 0.1936 | DDPM Loss: 0.0191
Client 8 (MNIST) | Target Loss: 0.8268 | G Loss: 2.3581, D Loss: 0.3358 | DDPM Loss: 0.0215
Client 9 (MNIST) | Target Loss: 0.0896 | G Loss: 2.5561, D Loss: 0.2924 | DDPM Loss: 0.0187
Client 11 (EMNIST) | Target Loss: 0.4057 | G Loss: 5.0422, D Loss: 0.1008 | DDPM Loss: 0.0126
Client 12 (EMNIST) | Target Loss: 0.3768 | G Loss: 6.2124, D Loss: 0.0432 | DDPM Loss: 0.0124
Client 13 (EMNIST) | Target Loss: 0.2499 | G Loss: 5.2715, D Loss: 0.0960 | DDPM Loss: 0.0125
Client 14 (EMNIST) | Target Loss: 0.2243 | G Loss: 5.7222, D Loss: 0.0622 | DDPM Loss: 0.0125
Client 15 (EMNIST) | Target Loss: 0.4107 | G Loss: 6.9697, D Loss: 0.0386 | DDPM Loss: 0.0125
Client 16 (EMNIST) | Target Loss: 0.5819 | G Loss: 4.9123, D Loss: 0.1074 | DDPM Loss: 0.0124
Client 17 (EMNIST) | Target Loss: 0.3402 | G Loss: 4.8768, D Loss: 0.1175 | DDPM Loss: 0.0126
Client 18 (EMNIST) | Target Loss: 0.2109 | G Loss: 5.0136, D Loss: 0.1098 | DDPM Loss: 0.0125
Client 19 (EMNIST) | Target Loss: 0.4158 | G Loss: 6.9020, D Loss: 0.0197 | DDPM Loss: 0.0125
Client 20 (EMNIST) | Target Loss: 0.4520 | G Loss: 5.2045, D Loss: 0.0869 | DDPM Loss: 0.0126
Client 22 (CIFAR10) | Target Loss: 0.4097 | G Loss: 1.9463, D Loss: 0.4558 | DDPM Loss: 0.0620
Client 23 (CIFAR10) | Target Loss: 0.8634 | G Loss: 2.0077, D Loss: 0.4422 | DDPM Loss: 0.0592
Client 24 (CIFAR10) | Target Loss: 0.4116 | G Loss: 1.9967, D Loss: 0.4490 | DDPM Loss: 0.0597
Client 25 (CIFAR10) | Target Loss: 0.3780 | G Loss: 1.9137, D Loss: 0.4667 | DDPM Loss: 0.0602
Client 26 (CIFAR10) | Target Loss: 0.9684 | G Loss: 1.9623, D Loss: 0.4438 | DDPM Loss: 0.0587
Client 27 (CIFAR10) | Target Loss: 1.3224 | G Loss: 1.9079, D Loss: 0.4662 | DDPM Loss: 0.0598
Client 28 (CIFAR10) | Target Loss: 1.1545 | G Loss: 1.9220, D Loss: 0.4640 | DDPM Loss: 0.0601
Client 29 (CIFAR10) | Target Loss: 0.6443 | G Loss: 1.9702, D Loss: 0.4314 | DDPM Loss: 0.0613
Client 30 (CIFAR10) | Target Loss: 1.1625 | G Loss: 1.9501, D Loss: 0.4442 | DDPM Loss: 0.0606
Client 31 (CIFAR10) | Target Loss: 1.3936 | G Loss: 1.9909, D Loss: 0.4562 | DDPM Loss: 0.0599
Round 15 | Client 0 | Model: (MLP) | Acc: 94.22%
Round 15 | Client 1 | Model: (CNN) | Acc: 88.37%
Round 15 | Client 2 | Model: (ResNet8) | Acc: 94.68%
Round 15 | Client 3 | Model: (ResNet18) | Acc: 98.53%
Round 15 | Client 4 | Model: (MobileNetV2) | Acc: 95.50%
Round 15 | Client 5 | Model: (MobileNetV3) | Acc: 86.06%
Round 15 | Client 6 | Model: (LeNet) | Acc: 98.47%
Round 15 | Client 7 | Model: (AlexNet) | Acc: 98.42%
Round 15 | Client 8 | Model: (ShuffleNet) | Acc: 64.25%
Round 15 | Client 9 | Model: (SqueezeNet) | Acc: 96.07%
Round 15 | Client 11 | Model: (MLP) | Acc: 80.25%
Round 15 | Client 12 | Model: (CNN) | Acc: 84.87%
Round 15 | Client 13 | Model: (ResNet8) | Acc: 85.04%
Round 15 | Client 14 | Model: (ResNet18) | Acc: 85.37%
Round 15 | Client 15 | Model: (MobileNetV2) | Acc: 84.03%
Round 15 | Client 16 | Model: (MobileNetV3) | Acc: 76.04%
Round 15 | Client 17 | Model: (LeNet) | Acc: 84.59%
Round 15 | Client 18 | Model: (AlexNet) | Acc: 84.38%
Round 15 | Client 19 | Model: (ShuffleNet) | Acc: 82.66%
Round 15 | Client 20 | Model: (SqueezeNet) | Acc: 82.44%
Round 15 | Client 22 | Model: (MLP) | Acc: 38.85%
Round 15 | Client 23 | Model: (CNN) | Acc: 52.86%
Round 15 | Client 24 | Model: (ResNet8) | Acc: 45.72%
Round 15 | Client 25 | Model: (ResNet18) | Acc: 56.83%
Round 15 | Client 26 | Model: (MobileNetV2) | Acc: 36.83%
Round 15 | Client 27 | Model: (MobileNetV3) | Acc: 44.74%
Round 15 | Client 28 | Model: (LeNet) | Acc: 48.84%
Round 15 | Client 29 | Model: (AlexNet) | Acc: 54.05%
Round 15 | Client 30 | Model: (ShuffleNet) | Acc: 35.42%
Round 15 | Client 31 | Model: (SqueezeNet) | Acc: 31.91%
[Server] Generating synthetic images for Round 15...
[Server] Synthetic images saved to logs/2026-05-14_11-13-16/GeFL_GAN_DDPM/synthetic_images/
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 16 ---
Client 0 (MNIST) | Target Loss: 0.0664 | G Loss: 3.1385, D Loss: 0.1818 | DDPM Loss: 0.0186
Client 1 (MNIST) | Target Loss: 0.0176 | G Loss: 2.7741, D Loss: 0.2461 | DDPM Loss: 0.0187
Client 2 (MNIST) | Target Loss: 0.0186 | G Loss: 2.2422, D Loss: 0.3606 | DDPM Loss: 0.0181
Client 3 (MNIST) | Target Loss: 0.0373 | G Loss: 2.9006, D Loss: 0.2269 | DDPM Loss: 0.0183
Client 4 (MNIST) | Target Loss: 0.0666 | G Loss: 2.6849, D Loss: 0.2649 | DDPM Loss: 0.0186
Client 5 (MNIST) | Target Loss: 0.3302 | G Loss: 2.5967, D Loss: 0.2847 | DDPM Loss: 0.0183
Client 6 (MNIST) | Target Loss: 0.0247 | G Loss: 2.8755, D Loss: 0.2296 | DDPM Loss: 0.0184
Client 7 (MNIST) | Target Loss: 0.0205 | G Loss: 2.2079, D Loss: 0.3642 | DDPM Loss: 0.0193
Client 8 (MNIST) | Target Loss: 0.7431 | G Loss: 3.1289, D Loss: 0.1713 | DDPM Loss: 0.0178
Client 9 (MNIST) | Target Loss: 0.0795 | G Loss: 2.8454, D Loss: 0.2329 | DDPM Loss: 0.0183
Client 11 (EMNIST) | Target Loss: 0.3980 | G Loss: 5.2315, D Loss: 0.1124 | DDPM Loss: 0.0125
Client 12 (EMNIST) | Target Loss: 0.3701 | G Loss: 5.4282, D Loss: 0.0869 | DDPM Loss: 0.0123
Client 13 (EMNIST) | Target Loss: 0.2402 | G Loss: 6.3786, D Loss: 0.0459 | DDPM Loss: 0.0125
Client 14 (EMNIST) | Target Loss: 0.2070 | G Loss: 5.3145, D Loss: 0.1006 | DDPM Loss: 0.0124
Client 15 (EMNIST) | Target Loss: 0.3977 | G Loss: 5.7319, D Loss: 0.0641 | DDPM Loss: 0.0124
Client 16 (EMNIST) | Target Loss: 0.5683 | G Loss: 5.0386, D Loss: 0.0851 | DDPM Loss: 0.0126
Client 17 (EMNIST) | Target Loss: 0.3337 | G Loss: 6.1574, D Loss: 0.0529 | DDPM Loss: 0.0125
Client 18 (EMNIST) | Target Loss: 0.1939 | G Loss: 5.2789, D Loss: 0.0875 | DDPM Loss: 0.0123
Client 19 (EMNIST) | Target Loss: 0.4072 | G Loss: 4.4359, D Loss: 0.1432 | DDPM Loss: 0.0124
Client 20 (EMNIST) | Target Loss: 0.4572 | G Loss: 6.1489, D Loss: 0.0506 | DDPM Loss: 0.0125
Client 22 (CIFAR10) | Target Loss: 0.3478 | G Loss: 1.9484, D Loss: 0.4525 | DDPM Loss: 0.0585
Client 23 (CIFAR10) | Target Loss: 0.8271 | G Loss: 1.9465, D Loss: 0.4328 | DDPM Loss: 0.0598
Client 24 (CIFAR10) | Target Loss: 0.2956 | G Loss: 2.0435, D Loss: 0.4486 | DDPM Loss: 0.0618
Client 25 (CIFAR10) | Target Loss: 0.3097 | G Loss: 1.9098, D Loss: 0.4533 | DDPM Loss: 0.0581
Client 26 (CIFAR10) | Target Loss: 0.9376 | G Loss: 2.0782, D Loss: 0.4483 | DDPM Loss: 0.0595
Client 27 (CIFAR10) | Target Loss: 1.2803 | G Loss: 2.0497, D Loss: 0.4510 | DDPM Loss: 0.0585
Client 28 (CIFAR10) | Target Loss: 1.1311 | G Loss: 2.0004, D Loss: 0.4303 | DDPM Loss: 0.0592
Client 29 (CIFAR10) | Target Loss: 0.5111 | G Loss: 1.9483, D Loss: 0.4407 | DDPM Loss: 0.0586
Client 30 (CIFAR10) | Target Loss: 1.1992 | G Loss: 1.9662, D Loss: 0.4410 | DDPM Loss: 0.0596
Client 31 (CIFAR10) | Target Loss: 1.4476 | G Loss: 1.9575, D Loss: 0.4431 | DDPM Loss: 0.0579
Round 16 | Client 0 | Model: (MLP) | Acc: 94.98%
Round 16 | Client 1 | Model: (CNN) | Acc: 86.16%
Round 16 | Client 2 | Model: (ResNet8) | Acc: 96.94%
Round 16 | Client 3 | Model: (ResNet18) | Acc: 98.19%
Round 16 | Client 4 | Model: (MobileNetV2) | Acc: 94.65%
Round 16 | Client 5 | Model: (MobileNetV3) | Acc: 85.28%
Round 16 | Client 6 | Model: (LeNet) | Acc: 98.58%
Round 16 | Client 7 | Model: (AlexNet) | Acc: 97.79%
Round 16 | Client 8 | Model: (ShuffleNet) | Acc: 66.59%
Round 16 | Client 9 | Model: (SqueezeNet) | Acc: 96.72%
Round 16 | Client 11 | Model: (MLP) | Acc: 80.66%
Round 16 | Client 12 | Model: (CNN) | Acc: 85.15%
Round 16 | Client 13 | Model: (ResNet8) | Acc: 83.55%
Round 16 | Client 14 | Model: (ResNet18) | Acc: 85.21%
Round 16 | Client 15 | Model: (MobileNetV2) | Acc: 84.01%
Round 16 | Client 16 | Model: (MobileNetV3) | Acc: 72.72%
Round 16 | Client 17 | Model: (LeNet) | Acc: 84.44%
Round 16 | Client 18 | Model: (AlexNet) | Acc: 83.12%
Round 16 | Client 19 | Model: (ShuffleNet) | Acc: 82.78%
Round 16 | Client 20 | Model: (SqueezeNet) | Acc: 83.52%
Round 16 | Client 22 | Model: (MLP) | Acc: 40.89%
Round 16 | Client 23 | Model: (CNN) | Acc: 54.95%
Round 16 | Client 24 | Model: (ResNet8) | Acc: 47.86%
Round 16 | Client 25 | Model: (ResNet18) | Acc: 57.38%
Round 16 | Client 26 | Model: (MobileNetV2) | Acc: 39.87%
Round 16 | Client 27 | Model: (MobileNetV3) | Acc: 42.60%
Round 16 | Client 28 | Model: (LeNet) | Acc: 50.72%
Round 16 | Client 29 | Model: (AlexNet) | Acc: 55.46%
Round 16 | Client 30 | Model: (ShuffleNet) | Acc: 36.73%
Round 16 | Client 31 | Model: (SqueezeNet) | Acc: 37.19%
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 17 ---
Client 0 (MNIST) | Target Loss: 0.0577 | G Loss: 2.5029, D Loss: 0.3180 | DDPM Loss: 0.0185
Client 1 (MNIST) | Target Loss: 0.0145 | G Loss: 2.5690, D Loss: 0.3034 | DDPM Loss: 0.0178
Client 2 (MNIST) | Target Loss: 0.0089 | G Loss: 2.4155, D Loss: 0.3402 | DDPM Loss: 0.0181
Client 3 (MNIST) | Target Loss: 0.0208 | G Loss: 2.8195, D Loss: 0.2698 | DDPM Loss: 0.0176
Client 4 (MNIST) | Target Loss: 0.0895 | G Loss: 1.7023, D Loss: 0.4841 | DDPM Loss: 0.0182
Client 5 (MNIST) | Target Loss: 0.2936 | G Loss: 2.2117, D Loss: 0.3826 | DDPM Loss: 0.0194
Client 6 (MNIST) | Target Loss: 0.0317 | G Loss: 2.1432, D Loss: 0.4037 | DDPM Loss: 0.0180
Client 7 (MNIST) | Target Loss: 0.0097 | G Loss: 1.6956, D Loss: 0.5010 | DDPM Loss: 0.0180
Client 8 (MNIST) | Target Loss: 0.6568 | G Loss: 2.0406, D Loss: 0.4115 | DDPM Loss: 0.0184
Client 9 (MNIST) | Target Loss: 0.0812 | G Loss: 1.8137, D Loss: 0.4595 | DDPM Loss: 0.0186
Client 11 (EMNIST) | Target Loss: 0.3944 | G Loss: 7.0934, D Loss: 0.0170 | DDPM Loss: 0.0123
Client 12 (EMNIST) | Target Loss: 0.3656 | G Loss: 5.6851, D Loss: 0.0728 | DDPM Loss: 0.0124
Client 13 (EMNIST) | Target Loss: 0.2234 | G Loss: 5.4936, D Loss: 0.0836 | DDPM Loss: 0.0123
Client 14 (EMNIST) | Target Loss: 0.1896 | G Loss: 6.8786, D Loss: 0.0276 | DDPM Loss: 0.0123
Client 15 (EMNIST) | Target Loss: 0.3978 | G Loss: 5.0253, D Loss: 0.0965 | DDPM Loss: 0.0124
Client 16 (EMNIST) | Target Loss: 0.5593 | G Loss: 5.5539, D Loss: 0.0594 | DDPM Loss: 0.0122
Client 17 (EMNIST) | Target Loss: 0.3260 | G Loss: 5.4899, D Loss: 0.0779 | DDPM Loss: 0.0124
Client 18 (EMNIST) | Target Loss: 0.1876 | G Loss: 6.9981, D Loss: 0.0235 | DDPM Loss: 0.0123
Client 19 (EMNIST) | Target Loss: 0.4002 | G Loss: 7.0835, D Loss: 0.0180 | DDPM Loss: 0.0123
Client 20 (EMNIST) | Target Loss: 0.4530 | G Loss: 5.7496, D Loss: 0.0650 | DDPM Loss: 0.0123
Client 22 (CIFAR10) | Target Loss: 0.3542 | G Loss: 1.9625, D Loss: 0.4457 | DDPM Loss: 0.0578
Client 23 (CIFAR10) | Target Loss: 0.8106 | G Loss: 2.0829, D Loss: 0.4205 | DDPM Loss: 0.0597
Client 24 (CIFAR10) | Target Loss: 0.2230 | G Loss: 2.0933, D Loss: 0.4029 | DDPM Loss: 0.0581
Client 25 (CIFAR10) | Target Loss: 0.2611 | G Loss: 2.0735, D Loss: 0.4344 | DDPM Loss: 0.0605
Client 26 (CIFAR10) | Target Loss: 0.8861 | G Loss: 2.0514, D Loss: 0.4097 | DDPM Loss: 0.0588
Client 27 (CIFAR10) | Target Loss: 1.2728 | G Loss: 2.1278, D Loss: 0.4239 | DDPM Loss: 0.0591
Client 28 (CIFAR10) | Target Loss: 1.0783 | G Loss: 2.0533, D Loss: 0.4233 | DDPM Loss: 0.0567
Client 29 (CIFAR10) | Target Loss: 0.3802 | G Loss: 1.9905, D Loss: 0.4360 | DDPM Loss: 0.0583
Client 30 (CIFAR10) | Target Loss: 1.1052 | G Loss: 2.0521, D Loss: 0.4166 | DDPM Loss: 0.0585
Client 31 (CIFAR10) | Target Loss: 1.3108 | G Loss: 2.0820, D Loss: 0.4435 | DDPM Loss: 0.0603
Round 17 | Client 0 | Model: (MLP) | Acc: 94.77%
Round 17 | Client 1 | Model: (CNN) | Acc: 95.46%
Round 17 | Client 2 | Model: (ResNet8) | Acc: 97.40%
Round 17 | Client 3 | Model: (ResNet18) | Acc: 98.87%
Round 17 | Client 4 | Model: (MobileNetV2) | Acc: 95.07%
Round 17 | Client 5 | Model: (MobileNetV3) | Acc: 89.07%
Round 17 | Client 6 | Model: (LeNet) | Acc: 97.81%
Round 17 | Client 7 | Model: (AlexNet) | Acc: 98.00%
Round 17 | Client 8 | Model: (ShuffleNet) | Acc: 65.48%
Round 17 | Client 9 | Model: (SqueezeNet) | Acc: 97.27%
Round 17 | Client 11 | Model: (MLP) | Acc: 80.12%
Round 17 | Client 12 | Model: (CNN) | Acc: 85.31%
Round 17 | Client 13 | Model: (ResNet8) | Acc: 84.95%
Round 17 | Client 14 | Model: (ResNet18) | Acc: 85.08%
Round 17 | Client 15 | Model: (MobileNetV2) | Acc: 83.04%
Round 17 | Client 16 | Model: (MobileNetV3) | Acc: 77.90%
Round 17 | Client 17 | Model: (LeNet) | Acc: 84.73%
Round 17 | Client 18 | Model: (AlexNet) | Acc: 83.64%
Round 17 | Client 19 | Model: (ShuffleNet) | Acc: 83.09%
Round 17 | Client 20 | Model: (SqueezeNet) | Acc: 82.36%
Round 17 | Client 22 | Model: (MLP) | Acc: 37.05%
Round 17 | Client 23 | Model: (CNN) | Acc: 57.80%
Round 17 | Client 24 | Model: (ResNet8) | Acc: 49.89%
Round 17 | Client 25 | Model: (ResNet18) | Acc: 56.05%
Round 17 | Client 26 | Model: (MobileNetV2) | Acc: 38.93%
Round 17 | Client 27 | Model: (MobileNetV3) | Acc: 45.60%
Round 17 | Client 28 | Model: (LeNet) | Acc: 49.83%
Round 17 | Client 29 | Model: (AlexNet) | Acc: 54.59%
Round 17 | Client 30 | Model: (ShuffleNet) | Acc: 37.83%
Round 17 | Client 31 | Model: (SqueezeNet) | Acc: 36.40%
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 18 ---
Client 0 (MNIST) | Target Loss: 0.0759 | G Loss: 2.1116, D Loss: 0.3857 | DDPM Loss: 0.0181
Client 1 (MNIST) | Target Loss: 0.0177 | G Loss: 3.6160, D Loss: 0.1053 | DDPM Loss: 0.0181
Client 2 (MNIST) | Target Loss: 0.0046 | G Loss: 3.4141, D Loss: 0.1410 | DDPM Loss: 0.0178
Client 3 (MNIST) | Target Loss: 0.0134 | G Loss: 3.3123, D Loss: 0.1510 | DDPM Loss: 0.0222
Client 4 (MNIST) | Target Loss: 0.0803 | G Loss: 3.7060, D Loss: 0.1085 | DDPM Loss: 0.0180
Client 5 (MNIST) | Target Loss: 0.2596 | G Loss: 3.8869, D Loss: 0.0895 | DDPM Loss: 0.0187
